user_id,recommended_pratilipis
5506791974591515,"[1377786225787719, 1377786228215330, 1377786227423247, 1377786227453140, 1377786227993439]"
5506791971755935,"[1377786228244009, 1377786220400659, 1377786228138605, 1377786224344030, 1377786223658611]"
5506791993882001,"[1377786228205426, 1377786228324662, 1377786228204335, 1377786228127102, 1377786228271923]"
5506791996207516,"[1377786228215330, 1377786226636022, 1377786225583722, 1377786220882687, 1377786223640562]"
5506791993900177,"[-253947406543160, -185042935834936, 1377786216539300, -487510917343544, 1377786220882687]"
5506791970110563,"[1377786220882687, 1377786220627290, 1377786227299922, 1377786226298657, -253947406543160]"
5506791996377589,"[1377786215504942, 1377786217544226, 1377786216689875, 1377786218254052, 1377786217540925]"
5506791996552236,"[1377786215504942, 1377786218209719, 1377786217541698, 1377786218106538, 1377786219273420]"
5506791969907080,"[1377786228205426, 1377786228127102, 1377786228202777, 1377786228324662, 1377786228244009]"
5506791994187941,"[1377786219904029, 1377786219736551, 1377786215659344, 1377786219923553, 1377786226392809]"
5506791996499820,"[1377786223773994, 1377786223750392, 1377786223781729, 1377786223781500, 1377786223810476]"
5506791967331020,"[1377786215659344, 1377786228085111, 1377786226392303, 1377786222661799, 1377786228237216]"
5506791969000619,"[1377786217541698, 1377786215757333, 1377786218254052, 1377786217544226, 1377786216689875]"
5506791953986282,"[1377786222530315, 1377786221462219, 1377786228104451, 1377786222061178, 1377786224492386]"
4333629271876260,"[1377786217542469, 1377786217539749, -253947406543160, 1377786217538997, 1377786217218951]"
5506791991242135,"[1377786217539749, 1377786217542469, 1377786218131862, 1377786217336831, 1377786215974586]"
5506791964846707,"[1377786228085111, 1377786224029368, 1377786219600159, 1377786226392303, 1377786228170911]"
5506791988957229,"[1377786215659344, 1377786222719969, 1377786225103297, 1377786219923553, 1377786228239051]"
5506791961234117,"[-253947406543160, 1377786217542469, 1377786217539749, 1377786217218951, 1377786217181233]"
5506791977443365,"[1377786228226721, 1377786228085111, 1377786228205426, 1377786228243348, 1377786219600159]"
5506791965571734,"[1377786228205426, 1377786228184482, 1377786221573755, 1377786228237216, 1377786228204335]"
5506791952457187,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791969167713,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228217147, 1377786228244009]"
5506791963819833,"[1377786217536828, 1377786215676162, 1377786215879911, 1377786217552177, 1377786215504942]"
5506791955692377,"[1377786215504942, 1377786219754590, -81668996950328, 1377786216960610, 1377786217116066]"
5506791970224238,"[1377786218992829, 1377786222995352, 1377786223004107, 1377786226947096, 1377786222050461]"
5506791967069404,"[1377786228184482, 1377786226095612, 1377786226253410, 1377786222738624, 1377786228290620]"
5506791953297612,"[1377786217544226, 1377786215504942, 1377786215982409, 1377786224071531, 1377786216879687]"
5506791963936429,"[1377786216539300, 1377786217541698, 841810243655368, 1377786215983914, 1377786216239053]"
5506791996559419,"[1377786217541698, 1377786218106538, 1377786217547990, 1377786216970300, 1377786217645647]"
5506791972339299,"[1377786226583557, 1377786223948029, 1377786226594034, 1377786224822306, 1377786226593084]"
5506791982476616,"[1377786220876380, 1377786220925808, 1377786221236388, 1377786221130965, 1377786220877853]"
5506791954211125,"[1377786228127102, 1377786228237216, 1377786228184482, 1377786228266128, 1377786228205426]"
5506791996421133,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791949355219,"[1377786219457608, 1377786218106538, 1377786217116066, 1377786216960610, 1377786217844842]"
5506791972248940,"[1377786228202777, 1377786227547783, 1377786228274251, 1377786228324662, 1377786228179665]"
5506791996458600,"[1377786216539300, -487510917343544, 1377786226109868, -185042935834936, 1377786223451464]"
5506791992671139,"[1377786221653684, 1377786228237216, 1377786228254554, 1377786228142333, 1377786227532285]"
5506791952205809,"[1377786216539300, 1377786215676162, 1377786215504942, 1377786217536828, 1377786215659344]"
5506791951422668,"[1377786224432271, 1377786220925808, 1377786220876380, 1377786221236388, 1377786228202777]"
5506791965874559,"[1377786228211672, 1377786225737880, 1377786228292999, 1377786225339889, 1377786225814405]"
5506791980410082,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791991500130,"[1377786225443587, 1377786223682422, 1377786225077706, 1377786228227774, 1377786227453140]"
5506791994084923,"[1377786223527524, 1377786228085111, 1377786219897055, 1377786219600159, 1377786228170911]"
5506791963793002,"[1377786228127102, 1377786228205426, 1377786228204335, 1377786228217147, 1377786221168206]"
5506791966397761,"[1377786228205426, 1377786228127102, 1377786219230935, 1377786226537821, 1377786228324662]"
5506791993360030,"[1377786227090394, 1377786227119099, 1377786227119089, 1377786228215330, 1377786227119085]"
5506791953819992,"[1377786217810862, 1377786217862730, 1377786220133847, 1377786220031578, 1377786219998033]"
5506791973254022,"[1377786215659344, 1377786226298656, 1377786226392895, 1377786222719969, 1377786225103297]"
5506791976388547,"[1377786228127102, 1377786228205426, 1377786219230935, 1377786228184482, 1377786228200841]"
5506791968374269,"[1377786215659344, 1377786226392303, 1377786222661799, 1377786218199459, 1377786228019100]"
5506791991699114,"[1377786217645647, 1377786217641054, 1377786217658239, 1377786217862730, 1377786217650554]"
5506791983148815,"[1377786217645647, 1377786217641054, 1377786217658239, 1377786217650554, 1377786217343468]"
5506791951116884,"[1377786217785194, 1377786228127102, 1377786228085111, 1377786223359947, 1377786223473784]"
5506791996230578,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228217147, 1377786228244009]"
5506791969051474,"[1377786217541698, 1377786215529902, 1377786219978689, 1377786228190672, 1377786222424141]"
5506791975902386,"[1377786228205426, 1377786228184482, 1377786228237216, 1377786228266128, 1377786228252887]"
5506791951097399,"[1377786223948029, 1377786220896749, 1377786220878786, 1377786224873745, 1377786222064670]"
5506791951713576,"[1377786228085111, 1377786226392303, 1377786219600159, 1377786218199459, 1377786228170911]"
5506791963920632,"[1377786219673093, 1377786219638504, 1377786221129858, 1377786220073565, 1377786221053395]"
5506791985125333,"[1377786216539300, 1377786215659344, 1377786222588188, 1377786222526606, 1377786226298655]"
5506791975062122,"[1377786226230266, 1377786226484588, 1377786226438853, 1377786226475741, 1377786225357424]"
5506791957112839,"[1377786217542469, 1377786217539749, 1377786217538997, 1377786216539300, 1377786217218951]"
5506791994653473,"[1377786228226721, 1377786228244009, 1377786228217915, 1377786228127102, 1377786223849702]"
5506791953907384,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791986089471,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791994669465,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791955065321,"[-253947406543160, 1377786217804474, 1377786218992829, 1377786220144755, 1377786218917432]"
5506791979622119,"[1377786215504942, 1377786216539300, 1377786217828317, 1377786217536828, 1377786215676162]"
5506791977052527,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791965506422,"[-253947406543160, 1377786226298655, 1377786216539300, 1377786215471495, 1377786216855045]"
5506791994580318,"[1377786228205426, 1377786228184482, 1377786226018265, 1377786225109758, 1377786228237216]"
5506791975614270,"[1377786228127102, 1377786228240538, 1377786228237359, 1377786228202777, 1377786228324662]"
5506791949289968,"[1377786219085730, 1377786223658622, 1377786227607688, 1377786228179665, 1377786221263231]"
5506791957379814,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791948156955,"[1377786228237772, 1377786228209398, 1377786228266842, 1377786228258844, 1377786228342048]"
5506791963001086,"[1377786228127102, 1377786228204335, 1377786228202777, 1377786227547783, 1377786228324662]"
5506791993202530,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791970773350,"[1377786227423247, 1377786228325321, 1377786225077706, 1377786227993439, 1377786228254759]"
5506791983556692,"[1377786228205426, 1377786228127102, 1377786228244009, 1377786228200841, 1377786228217147]"
5506791996602245,"[1377786228085111, 1377786228226721, 1377786228205426, 1377786219600159, 1377786228237216]"
5506791954124377,"[1377786217116066, 1377786216960610, 1377786216939390, 1377786217005296, 1377786219754590]"
5506791973226582,"[1377786227547783, 1377786228205426, 1377786228248912, 1377786228324662, 1377786228239892]"
5506791951035250,"[1377786218196868, 1377786222180434, 1377786222165442, 1377786222227596, 1377786217718266]"
5506791978087979,"[1377786215659344, 1377786219904029, 1377786219923553, 1377786220221261, 1377786215770606]"
5506791948541872,"[1377786215659344, 1377786225103297, 1377786219736551, 1377786219904029, 1377786226392809]"
5506791996052757,"[1377786223948029, 1377786225876547, 1377786225683100, 1377786227221196, 1377786225641873]"
5506791984382726,"[1377786228205426, 1377786228184482, 1377786228127102, 1377786228324662, 1377786228204335]"
5506791986561944,"[1377786228244009, 1377786228261413, 1377786228324662, 1377786228205426, 1377786228225546]"
5506791954455927,"[1377786215504942, 841810243655368, 1377786217544226, 1377786215982409, 1377786217828317]"
5506791954724843,"[1377786224071531, 1377786215504942, 1377786215982409, 1377786224118934, 1377786217544226]"
5506791975026025,"[1377786228085111, 1377786226392303, 1377786219736551, 1377786215659344, 1377786218199459]"
5506791976126215,"[1377786215504942, 1377786217811929, 1377786217830394, 1377786217789449, 1377786217107018]"
5506791995108833,"[1377786217541698, 1377786215757461, 1377786216547712, 1377786217719269, 1377786217810862]"
5506791963845484,"[1377786216969124, 1377786216960610, 1377786217005296, 1377786216977050, 1377786219978689]"
5506791979012213,"[1377786218199459, 1377786219600159, 1377786220221261, 1377786228085111, 1377786222661799]"
5506791962037367,"[1377786228244009, 1377786228324662, 1377786228127102, 1377786228343191, 1377786228209398]"
5506791959139529,"[1377786217802117, 1377786217838276, 1377786217831490, 1377786217847235, 1377786217868144]"
5506791985363110,"[-487510917343544, 1377786217843810, 1377786225268077, 1377786216247776, 1377786216879687]"
5506791975895384,"[1377786228254554, 1377786221653684, 1377786227436470, 1377786228232517, 1377786228200841]"
5506791984464906,"[1377786228244009, 1377786217192190, 1377786216536847, 1377786216627144, 1377786218684587]"
5506791963897546,"[1377786215504942, 1377786217544226, 1377786224071531, 1377786216725904, 1377786216879687]"
5506791967391579,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791949994109,"[1377786228205426, 1377786228127102, 1377786228324662, 1377786228226721, 1377786228217915]"
5506791989433606,"[1377786215504942, 1377786215471495, 1377786215533559, 1377786217828317, 1377786216251054]"
5506791970109998,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786228217147]"
5506791990719702,"[1377786219978689, 1377786219904029, 1377786226392303, 1377786217541698, 1377786226393061]"
5506791952535377,"[1377786228202777, 1377786228324662, 1377786228127102, 1377786228217915, 1377786228205426]"
5506791980185332,"[1377786228127102, 1377786228085111, 1377786228226721, 1377786228205426, 1377786226392303]"
5506791979978670,"[1377786228127102, 1377786228202777, 1377786228217915, 1377786228204335, 1377786228343191]"
5506791994979374,"[1377786220625384, 1377786228244002, 1377786225583722, 1377786225166886, 1377786223909012]"
5506791990692833,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228244009, 1377786226392303]"
5506791964264051,"[1377786215659344, 1377786216539300, 1377786226298656, 1377786226298655, 1377786225103297]"
5506791979141138,"[1377786215504942, 1377786216539300, 1377786217544226, 1377786217540925, 1377786215982409]"
5506791994640807,"[1377786228205426, 1377786228217698, 1377786228202777, 1377786228236211, 1377786226537821]"
5506791977682858,"[1377786228211574, 1377786228211616, 1377786228175249, 1377786228211635, 1377786228190130]"
5506791996284276,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786228217147, 1377786228244009]"
5506791980995756,"[1377786228127102, 1377786228184482, 1377786228170718, 1377786228217915, 1377786228290620]"
5506791964312468,"[1377786228226721, 1377786228243348, 1377786228217915, 1377786228239892, 1377786228204335]"
5506791948211196,"[1377786217810862, 1377786217862730, 1377786217685808, 1377786217690991, 1377786217741033]"
5506791991462981,"[1377786228202777, 1377786228211616, 1377786228243447, 1377786228211574, 1377786228245544]"
5506791978138890,"[1377786228226721, 1377786228127102, 1377786228209398, 1377786223849702, 1377786228205426]"
5506791954636442,"[1377786217645647, 1377786217641054, 1377786217658239, 1377786217650554, 1377786217620259]"
5506791982185493,"[1377786215659344, 1377786226392895, 1377786225103297, 1377786226392303, 1377786219904029]"
5506791961631205,"[1377786228205426, 1377786228127102, 1377786228200841, 1377786226392303, 1377786228244009]"
5506791996308226,"[-253947406543160, 1377786219978689, 1377786215659344, 1377786226392303, 1377786219600159]"
5506791972742009,"[1377786228127102, 1377786228205426, 1377786228204335, 1377786228202777, 1377786228324662]"
5506791996443143,"[1377786217541698, 1377786219978689, -253947406543160, 1377786215659344, 1377786215529902]"
5506791995312552,"[1377786222064670, 1377786227650380, 1377786223750392, 1377786223773994, 1377786227121657]"
5506791996214971,"[1377786217541698, 1377786216539300, 1377786215443919, 1377786215529902, 1377786226298655]"
